row.ID,row.m.z,row.retention.time,ID_Ranked,Intensity_Ranked,Class_At_Max_Intensity,Adduct_At_Max_Intensity,Only_One_Class,LIPNEG17MAR_01.BLANK.1,LIPNEG17MAR_10.111,LIPNEG17MAR_11.191,LIPNEG17MAR_14.56,LIPNEG17MAR_07.73,LIPNEG17MAR_09.38,LIPNEG17MAR_08.55,LIPNEG17MAR_02.POOL.1,LIPNEG17MAR_16.12,LIPNEG17MAR_20.BLANK.2,LIPNEG17MAR_13.102,LIPNEG17MAR_17.127,LIPNEG17MAR_24.128,LIPNEG17MAR_15.118,LIPNEG17MAR_03.201,LIPNEG17MAR_18.146,LIPNEG17MAR_26.129,LIPNEG17MAR_25.110,LIPNEG17MAR_23.100,LIPNEG17MAR_12.74,LIPNEG17MAR_22.92,LIPNEG17MAR_27.37,LIPNEG17MAR_21.POOL.2,LIPNEG17MAR_28.29,LIPNEG17MAR_33.47,LIPNEG17MAR_31.46,LIPNEG17MAR_35.137,LIPNEG17MAR_34.91,LIPNEG17MAR_30.75,LIPNEG17MAR_32.119,LIPNEG17MAR_36.200,LIPNEG17MAR_42.BLANK3,LIPNEG17MAR_38.183,LIPNEG17MAR_37.154,LIPNEG17MAR_41.173,LIPNEG17MAR_45.66,LIPNEG17MAR_44.172,LIPNEG17MAR_46.19,LIPNEG17MAR_50.28,LIPNEG17MAR_49.101,LIPNEG17MAR_40.190,LIPNEG17MAR_39.192,LIPNEG17MAR_43.POOL.3,LIPNEG17MAR_62.BLANK.4,LIPNEG17MAR_55.20,LIPNEG17MAR_52.3,LIPNEG17MAR_53.109,LIPNEG17MAR_59.48,LIPNEG17MAR_51.145,LIPNEG17MAR_47.1,LIPNEG17MAR_64.64,LIPNEG17MAR_60.84,LIPNEG17MAR_56.10,LIPNEG17MAR_58.156,LIPNEG17MAR_57.155,LIPNEG17MAR_48.165,LIPNEG17MAR_65.136,LIPNEG17MAR_66.21,LIPNEG17MAR_54.164,LIPNEG17MAR_72.147,LIPNEG17MAR_69.11,LIPNEG17MAR_74.65,LIPNEG17MAR_63.POOL.4,LIPNEG17MAR_71.2,LIPNEG17MAR_61.199,LIPNEG17MAR_68.174,LIPNEG17MAR_89.BLANK.5,LIPNEG17MAR_79.138,LIPNEG17MAR_76.120,LIPNEG17MAR_75.57,LIPNEG17MAR_73.93,LIPNEG17MAR_67.181,LIPNEG17MAR_85.30,LIPNEG17MAR_70.182,LIPNEG17MAR_87.209,LIPNEG17MAR_83.83,LIPNEG17MAR_80.163,LIPNEG17MAR_86.208,LIPNEG17MAR_88.210,LIPNEG17MAR_84.39,LIPNEG17MAR_90.POOL.5,LIPNEG17MAR_77.82
316,774.5432792,14.10398786,1_Plasmenyl-PE(P-18:0/22:6)-H,84089.63877,ether-PE,[M-H]-,Yes,725.7087368,635585.4882,1608548.557,2023561.339,1401823.589,597197.9918,1761605.983,1673422.978,561362.0958,591.4839854,932455.5114,1565341.921,1490370.533,495319.8828,1369181.818,2554847.646,1447792.833,614875.952,904523.5621,1488447.785,991368.9258,538883.0291,2031328.501,868395.1632,425661.1299,461738.5778,1281924.015,896839.5412,1372253.745,510198.2624,1549575.832,0,1729100.362,2346433.418,1856056.958,1374073.848,1541883.149,967613.9322,873587.7807,906696.8809,1938888.534,2036511.016,2042047.879,531.6080823,666263.4145,605199.3963,742361.559,477878.9522,2273155.356,871590.0081,1039040.735,1609149.156,620150.9168,2677780.758,2303542.302,1594837.303,1463109.254,814838.4514,1731179.927,2490534.963,590267.7675,1222233.577,2241167.69,586370.1212,1451958.91,1960297.415,997.9387267,1245062.475,467752.0471,1425307.772,992506.0243,1983486.158,806418.2629,2132853.247,1260070.131,1654022.552,1698831.306,1238063.837,1218630.528,618943.9773,1983225.483,1679369.992
317,774.5428115,12.72118034,1_Plasmenyl-PE(P-18:1/22:5)-H,55145.35535,ether-PE,[M-H]-,Yes,0,148792.3611,740991.1307,251330.6744,787919.0444,181977.8551,178733.4319,998174.4564,240756.4731,0,733248.3043,197322.7351,54846.56198,399643.5356,554813.6584,1678215.115,432778.3018,394629.7757,734169.3974,1307519.485,862208.3097,158242.5453,1213519.945,233051.9398,155600.3477,156877.9099,327059.903,780226.5567,1065261.647,397573.3927,786279.7858,0,525658.8812,569050.3113,722969.7506,229179.9198,549398.7427,284091.7472,221803.7398,858837.4738,896615.5953,1059417.61,1264172.434,0,190689.8808,341910.3265,542632.7473,173617.5019,1518057.637,530572.9764,160726.5544,985605.0897,347593.4152,733976.2143,648917.2971,1652492.124,284419.448,241943.9054,1434371.41,1855830.322,323408.0482,212398.8124,1208612.807,398766.7201,733527.6872,783515.9927,16.22886433,356529.7804,360709.1839,165638.1827,1047454.706,753579.2289,226336.4203,966889.6097,785579.5546,1138014.767,1724328.156,742566.9907,734576.4792,203308.1152,1282968.495,1156202.07
318,774.5440501,13.84651982,1_Plasmenyl-PE(P-18:1/22:5)-H,15927.02861,ether-PE,[M-H]-,Yes,0,171985.6928,170087.6028,0,139079.4452,0,0,141204.1864,251168.7614,0,47138.59738,113236.1333,138478.3299,164227.2008,31681.04397,309501.8995,95039.01866,138507.8497,55452.00713,136372.1238,52754.55093,18513.92713,212625.2765,185123.4198,39944.42647,42869.48445,72525.44829,62590.18409,110729.6113,123163.227,106511.299,0,137574.2102,157572.7103,155629.6545,29783.73927,106097.764,171083.3346,147739.3065,66080.06411,180387.6417,222842.5208,205890.3701,0,108324.8781,238050.9863,207494.5951,25259.29105,222940.284,433935.9571,8887.669945,124929.107,230748.5893,188640.4249,149715.2353,213557.923,63357.77586,143953.9738,182620.3156,300529.3577,233490.1967,19230.14618,211902.3418,249546.5924,101045.1586,164743.2991,0,93160.45226,123669.3524,22219.90622,54641.37285,155956.1687,157862.7305,181817.9718,97085.90473,96918.4012,193622.5642,92321.67642,87170.09786,60779.66486,192819.1277,122244.1639
322,776.5581456,14.15638291,1_Plasmenyl-PE(P-18:1/22:4)-H | 1_Plasmenyl-PE(P-18:0/22:5)-H | 1_Plasmanyl-PE(O-18:0/22:6)-H,61402.43823 | 16545.06453 | 16404.50503,ether-PE,[M-H]-,Yes,0,3485065.631,1650056.765,629213.3254,1730823.765,622102.8668,638958.3396,1540929.001,3335344.261,0,1019645.73,2468244.266,2543317.443,3053598.844,913824.1837,2000396.935,2713511.384,2644167.077,962481.1615,2121319.334,1022816.508,530182.8333,1636263.236,1743894.443,574804.9642,518816.1429,2262979.794,1035581.864,1954943.347,3339055.578,815824.2224,346.7965929,1351485.06,1618073.37,991384.6306,519740.28,1019549.7,1983986.935,1930089.403,1178818.188,1886156.138,2123169.472,1475179.165,0,1457779.683,3334103.886,3757738.537,671144.3146,1593294.521,4298090.588,382035.0131,1738770.974,3570669.95,1579408.731,1237162.639,1524648.405,2125871.004,1744407.455,1501100.862,1907825.249,3137147.529,446740.8109,1541412.304,3989703.735,971473.705,1000014.859,770.2354593,2151368.7,2969162.157,573783.0744,1130673.457,1473182.699,1874244.848,1618558.164,1083743.443,1983094.581,1625498.508,1071184.272,1094131.261,693042.2507,1586784.672,1787939.256
323,776.5582442,14.55021558,1_Plasmenyl-PE(P-18:0/22:5)-H | 1_Plasmenyl-PE(P-20:0/20:5)-H,10556.5659 | 5003.32562,ether-PE,[M-H]-,Yes,0,519210.7875,355241.2357,173687.793,296572.0947,171773.3844,132442.7737,315652.7337,778264.3109,0,134542.2233,443815.871,480506.6164,509751.4608,206322.6636,403300.206,461507.4633,475661.9768,135067.3832,353357.8298,161706.8321,154860.1733,332362.0897,726232.4741,143919.9814,140108.841,387348.173,140309.6657,281079.1282,498913.9886,236850.1763,0,407775.9436,342938.9745,264465.3974,119093.9587,242777.6352,798121.909,673301.9474,143365.3664,423624.449,404468.7059,412850.3071,0,573769.3337,964314.5911,650667.9968,142692.2092,365701.6047,1518607.683,97957.43438,262022.0955,816846.6466,368269.9144,375923.3765,301915.7435,457065.9296,740241.5435,230182.3218,449583.4663,821818.2663,114402.5349,355278.6847,1027972.557,240103.7064,285359.3903,0,415873.4837,459672.9971,129673.8039,174463.7564,464572.0588,735099.5008,502752.5829,193677.961,301497.7367,289406.4347,220900.9491,212005.2299,151156.3012,351102.0605,276442.4646
329,782.6050313,15.42432716,1_Plasmenyl-PE(P-18:1/22:1)-H | 1_Plasmenyl-PE(P-18:0/22:2)-H | 1_Plasmenyl-PE(P-20:1/20:1)-H,61579.59366 | 39280.71166 | 2402.86128,ether-PE,[M-H]-,Yes,382.1593244,1335281.366,346974.2618,1443762.887,1004136.227,1431758.23,1018309.71,1410625.576,250175.0688,135.8430656,685516.9324,1087953.432,1051974.631,1087268.195,523753.1279,1860532.481,1073986.354,1287922.765,637877.0745,1212510.067,843521.3252,1470052.391,1393417.063,317994.2605,1236496.815,1181048.842,733198.1468,796756.897,1050185.488,1153696.44,582732.6364,0,418906.9554,1453991.571,1664096.093,1184819.909,1227866.393,486926.7158,321235.5259,769484.4552,430711.7614,405057.5005,1433722.761,366.0415707,296081.5472,306064.1842,1851948.053,1317589.513,1563288.274,531719.6811,784813.4915,907331.4995,258786.8405,1467927.562,1257203.233,2182665.088,809370.7197,392174.6949,1952519.013,2184599.117,240439.186,892820.6863,1453400.808,306092.9007,623178.6137,1589519.13,497.5484497,736222.4074,1000096.956,1022079.848,911307.1721,567839.9021,326518.7127,620945.5942,476712.5047,1095620.974,2298390.797,463463.8119,484246.7725,1827351.716,1353912.353,925083.5309
3195,830.625824,14.26257321,1_Plasmenyl-PS(P-18:0/22:0)-H | 1_Plasmenyl-PS(P-20:0/20:0)-H | 1_Plasmenyl-PC(P-20:1/17:0)+HCO2 | 1_Plasmenyl-PC(P-18:1/19:0)+HCO2 | 1_Plasmanyl-PS(O-18:0/22:1)-H,868.04469 | 748.7235 | 620.844997 | 585.651707 | 430.576695,ether-PS,[M-H]-,No,0,1104310.104,461743.5781,2251417.402,239675.8982,2531333.264,1865797.951,883893.5794,330527.4673,67.45371668,155720.2151,972003.6033,842708.3466,895587.3515,768917.4706,1123705.833,891178.076,1090876.043,163200.0693,126520.2019,215835.9573,2723263.377,1182575.851,311547.3142,2218432.486,2249942.899,800759.5677,178917.8179,200136.9973,882650.7337,1001696.172,0,774518.3783,940966.2426,1504911.316,1624063.73,1233426.183,372996.436,281958.436,194047.383,659988.7241,710314.0697,1130228.335,0,306573.4886,301393.6185,1204980.349,2346219.525,1116485.659,431195.5784,1362961.481,119509.5383,338316.4629,882646.1017,968480.8203,1426933.764,879588.6931,323598.9022,1212421.297,1268209.428,321091.1728,1335946.916,1146376.72,341355.4403,1013952.88,1468000.816,310.3215529,753354.2327,849141.0508,2023503.521,228657.4369,913144.2625,262835.0324,906579.5408,890963.9372,202090.0647,1396918.13,806548.3873,807164.5746,2305585.291,1091560.709,125133.578
2022,746.5112646,10.53489167,1_Plasmenyl-PE(P-18:1/20:5)-H | 1_Plasmenyl-PE(P-16:0/22:6)-H,30773.2793 | 9858.38005,ether-PE,[M-H]-,Yes,0,33827.77819,69210.83289,275713.6287,0,221248.2211,0,309117.4348,79914.82046,0,111438.3476,134467.7214,130256.9965,93118.21795,294998.6841,478708.0015,131415.737,103186.3431,363092.1898,263039.9998,329396.2818,205332.1064,531395.2873,79027.41698,194412.4144,277194.4833,101932.5748,338248.3486,291920.1906,78603.2115,330662.679,0,304713.1235,229014.8514,383799.0722,136237.0777,173574.3425,117707.192,86027.38841,347259.9419,295240.5632,236980.1425,516744.6028,0,51066.3517,66668.8119,123432.1035,233011.0871,65831.34743,129423.0595,99311.5053,302262.363,75720.197,230427.8147,208321.9974,82681.9645,102493.5696,92295.28441,583613.0977,78335.02468,73979.68156,151736.412,398589.9001,86695.90237,394692.2569,392435.0519,15.884032,83867.12377,77436.96414,180346.2495,472350.0679,368682.9845,82203.52885,406623.0234,267305.7095,292215.3923,690007.5083,264489.0434,213597.5256,275860.8393,386631.154,287267.9565
361,802.5744015,14.40643143,1_Plasmenyl-PE(P-20:0/22:6)-H,5567.36563,ether-PE,[M-H]-,Yes,538.1801202,399057.4216,226803.5833,193096.3988,474331.6916,78905.14357,143946.696,259285.8465,582170.7445,130.7758146,230875.8687,211347.6195,275910.726,198900.9097,330886.5372,275287.2,465686.2067,226128.3375,241054.8728,491856.483,294911.6521,75385.10518,244661.8002,463325.9634,108431.7103,148555.7816,219479.9859,214036.7665,426996.7558,414174.8988,311645.0231,0,202775.3799,168265.0449,305892.5781,186588.0702,129149.5526,420028.6046,457208.4733,412242.8362,224574.3621,217023.3087,208862.6058,0,403958.7462,694328.9258,52929.6024,109932.4802,201838.9811,1047576.763,126237.817,656174.7919,560939.672,237925.7439,308054.3803,297253.2593,355002.5056,338103.025,393222.0935,262291.4044,632704.4704,151183.7979,264120.5413,857166.7331,305196.7542,213316.5122,0,214671.1814,363031.0614,165335.429,264329.4851,385803.1721,497857.2204,265842.8943,138329.1128,421921.7666,253243.5143,130273.4113,248394.6249,125438.5165,180027.7751,630710.2366
465,884.6766964,15.02624416,1_Plasmenyl-PS(P-20:0/24:1)-H,437.84156,ether-PS,[M-H]-,Yes,0,270336.0783,129164.1874,112637.4927,40774.20121,89346.18199,80952.07278,138048.6201,77414.28834,0,78085.17719,192744.7088,218951.4431,247635.4382,91228.69416,142469.5269,196627.7006,199774.819,44575.3716,97259.85982,84163.2407,115158.1975,190106.8066,82669.90093,104715.9893,107359.6705,198957.6256,90999.44407,72841.33537,204861.0534,159131.6254,0,161905.0567,147377.7757,144052.2295,87804.74899,160446.7952,121816.7959,81035.82415,91475.13475,211939.6494,201795.6147,181452.2186,0,80397.30031,92252.4709,301660.7545,99835.92852,140357.8565,129583.8162,69901.60758,98745.44731,93323.64573,171814.9389,152896.4515,247463.8943,177561.5684,98038.86244,215796.7136,84485.992,111086.971,101496.114,189005.5654,121379.9177,200136.1959,184422.1395,0,197534.8704,283232.0346,98327.69937,88475.7901,205641.1621,81073.07075,201262.189,193324.1958,79625.38879,210212.2883,235021.0019,172666.2657,139741.597,235472.7096,89516.98512
1190,698.5112949,13.46307511,1_Plasmenyl-PE(P-16:0/18:2)-H | 1_Plasmenyl-PE(P-18:1/16:1)-H | 1_Plasmenyl-PE(P-16:1/18:1)-H,25284.77642 | 6106.3861 | 5632.67038,ether-PE,[M-H]-,Yes,0,18000.76387,57315.7144,147494.4862,108461.7527,81752.00758,88377.82794,264964.1891,18707.89681,0,76134.12929,25980.43606,32385.94361,13668.39314,111105.2451,447660.2601,30372.94713,14783.13928,70785.58521,128427.6486,69985.00652,82280.22325,319523.0118,29972.20219,51486.46077,69322.36982,20554.64636,66900.58209,81699.7496,13630.05041,136294.4459,0,73109.0455,197952.519,408060.0518,72698.71011,328925.682,59507.04128,41461.22176,81419.69856,69399.57324,73832.25283,363493.7511,0,28498.4268,26309.21313,21246.19057,62737.18914,405556.8067,49351.01498,52409.85177,112834.8291,27839.40927,230981.0901,261457.822,585546.0967,24785.95624,47515.63126,581814.4827,552738.4411,21303.84598,72546.1248,342108.1345,28245.03495,120190.2672,404094.4329,0,19735.13405,15375.85363,103298.8747,75439.92403,102317.7782,30078.08825,123074.2071,117896.4804,107578.4385,682467.8165,115504.8309,109652.8041,108822.5674,342270.4498,112149.2692
395,828.6105561,14.15753095,1_Plasmenyl-PS(P-20:0/20:1)-H | 1_Plasmanyl-PS(O-20:0/20:2)-H | 1_Plasmenyl-PS(P-18:0/22:1)-H,361.5987 | 346.3329 | 327.4856,ether-PS,[M-H]-,Yes,0,176506.3525,334764.451,511903.9775,184863.8108,445845.2009,409614.597,514584.7014,115842.8431,0,177451.7673,365320.6742,320850.1581,351707.144,423673.4418,705942.371,291617.0176,356951.7329,135864.0084,180603.7811,169386.3954,465240.9386,733377.8378,78669.31515,355118.9889,390661.6192,233559.0639,127768.0056,141268.1769,354930.5618,534103.6684,0,483582.1149,879769.2831,1042100.109,428171.9407,838757.0766,88303.32841,70489.79881,191072.5321,444413.5059,440042.2126,710528.4767,0,66698.10642,117027.8452,493907.5356,373442.1312,685289.3838,125104.7663,188851.8225,168142.0938,108792.0235,784819.7099,912516.5331,768012.3446,320671.9576,70952.56006,723924.2229,701497.124,108101.0219,335066.9179,777368.8574,121577.723,503581.3333,996953.7859,0,266485.4864,329571.346,449839.3948,178320.5771,537533.758,61213.35628,528071.9231,482957.1957,166825.8637,718353.6742,488300.8199,458782.1,460081.8489,637627.6773,181398.1893
401,830.6262257,14.26073502,1_Plasmenyl-PS(P-18:0/22:0)-H | 1_Plasmenyl-PS(P-20:0/20:0)-H | 1_Plasmenyl-PC(P-20:1/17:0)+HCO2 | 1_Plasmenyl-PC(P-18:1/19:0)+HCO2 | 1_Plasmanyl-PS(O-18:0/22:1)-H,868.04469 | 748.7235 | 620.844997 | 585.651707 | 430.576695,ether-PS,[M-H]-,No,0,1108170.621,526805.6661,1066750.196,248432.3305,1569875.219,1865541.237,851834.1647,319172.9517,67.45371668,203175.5347,612470.5752,859002.8749,877368.4158,871634.5139,1175419.42,898928.6541,1071922.607,213062.7642,234697.7234,260501.5961,1715709.221,1029739.407,292140.6036,2198586.833,1476718,805647.5388,245106.2674,240182.0009,395255.979,1005090.511,0,773710.4749,963174.997,1345089.015,892817.7655,1304310.354,425637.711,177890.8608,268035.8386,704789.8326,613905.3204,1106394.349,0,338351.1906,331434.9362,544132.0471,1499910.59,1174904.608,246786.6623,783147.686,191803.9611,206497.0411,855781.3913,1024740.532,1260567.33,566439.3846,350282.8621,1418239.063,1284502.043,185573.5103,723643.7165,1233197.939,219028.3675,1021762.544,1536398.229,310.3215529,792419.8127,432076.6841,909692.2138,266235.2684,909720.6951,179585.5386,932788.7381,918304.1954,202090.0647,1425754.464,877168.9983,839472.3668,3322515.155,1199872.042,168160.4502
1203,754.5715672,14.16512089,1_Plasmenyl-PE(P-20:1/18:1)-H,29595.49584,ether-PE,[M-H]-,Yes,0,221302.9138,170544.2637,214008.7844,20103.96082,288926.6404,105152.8918,317566.3474,99023.33311,0,41652.68725,219046.958,192689.5266,236374.4661,163099.4333,310627.3127,170447.9918,243419.0508,50113.70564,69348.20061,26022.1436,251031.1308,392351.8871,18677.90367,220289.8009,250557.4957,154878.8388,33487.52582,21188.99305,136001.0506,153685.6373,546.7475039,162778.739,455478.5968,536378.8835,170834.0245,411981.054,28683.37818,40857.67846,49932.01512,65349.80794,221447.604,302482.9982,0,25278.56369,91792.19338,247618.7929,279954.3042,219445.3114,86308.25963,214197.9554,25209.81555,54297.9311,494747.6965,424423.2622,150468.0472,161341.8784,36826.99744,279418.7696,214903.3663,37600.21693,197404.9613,371189.0177,65125.46119,218273.4254,538434.3629,255.1745038,184833.6366,148810.9345,224664.2193,14475.68065,244006.4008,42335.84975,104665.7579,160956.2451,26870.38179,318088.7272,115826.8452,116104.6748,373495.6426,194781.6399,88326.79124
1662,462.2979736,2.639508114,1_Plasmenyl-LPE(P-18:1)-H,4018.96814,ether-LPE,[M-H]-,Yes,0,26214.59975,25769.03085,11777.34679,36631.54086,12490.25016,8260.222392,41948.38321,42294.99321,0,11297.04301,6133.213991,0,23166.91357,2248.567409,70179.87917,9699.917257,22267.62773,16656.73573,42658.86098,15092.32004,11699.28482,44682.52985,19001.67486,25146.01863,24804.98097,9274.459068,12172.45752,119029.4988,29322.64017,12537.97871,0,44617.65712,113323.955,104721.5767,9461.101087,64627.67576,11581.46183,15420.9678,23278.10926,133586.366,42697.91492,53775.11634,0,11816.95528,34289.27962,30460.1067,16614.81154,67435.45347,41329.12323,6182.557457,46163.39489,31963.6639,216879.5852,189390.5299,22344.44731,14109.02539,16814.96664,23822.85547,104302.8933,23265.32918,5870.408383,50779.47933,38366.49971,9953.685904,121580.0902,0,8314.620913,25874.34841,8379.675401,14127.06463,66786.54525,17321.40315,63409.23781,4942.50086,70851.75701,29830.81827,9419.0944,8266.091847,16883.76929,68085.55711,156339.7533
752,712.5272391,13.89592879,1_Plasmenyl-PE(P-18:1/17:1)-H,8188.797876,ether-PE,[M-H]-,Yes,0,37776.44602,8953.000941,96478.75589,1655.167633,249403.0473,24853.48199,29403.23047,20801.19939,0,17597.37383,11830.46299,10016.85767,27894.99841,30587.76348,36015.94706,12563.88963,28855.87721,17520.35874,22474.40416,22558.60717,249225.5518,46361.42069,6813.495586,202694.69,212144.9384,11137.07155,13002.71966,19640.11587,30172.34926,36395.76573,0,13267.29062,42698.78593,33741.32307,63419.85905,40026.35774,13571.79715,9042.850865,24657.37352,11513.23693,11624.85401,36106.46768,0,6995.055947,14557.63424,36712.93092,268404.4696,30618.59336,49008.0475,46466.39312,14386.93356,39201.85218,35248.77422,30461.16879,66167.71991,7505.339646,9590.905268,83329.3259,35683.19462,25932.31691,51119.82217,40553.06883,15563.08724,25798.32101,39262.25722,0,12254.94806,29053.78738,84396.70903,16297.90127,22864.0904,27375.58461,29109.7737,16302.44182,21724.96705,95822.90187,11898.56355,17854.78748,370240.4098,41142.92887,15959.87275
753,714.5424445,14.56140577,1_Plasmenyl-PE(P-18:1/17:0)-H,6529.08938,ether-PE,[M-H]-,Yes,140.3339272,161173.4912,146765.6066,757265.4746,232961.7836,519628.0052,388695.0584,438010.2098,105599.0065,0,220681.4219,243331.1367,220818.6664,134890.1807,303064.4781,566767.3528,236880.4759,140279.055,206271.245,286445.504,251668.0705,513262.7022,523522.3654,153400.6435,441147.4222,188081.7756,185933.539,229497.8178,231375.9712,161088.4613,356469.2132,0,243883.5164,511318.7985,644632.5024,582234.3806,587314.9844,209650.4642,165252.425,262736.9095,215175.2654,218413.174,532084.2327,0,150099.9323,130517.3974,198868.4117,473879.0191,493622.1606,182772.0423,264098.2907,246057.0604,136099.3045,566510.6608,558311.1848,754309.2406,237806.3256,184710.2033,677594.0641,646567.3982,151397.8627,473884.1409,586898.1606,139499.9265,339776.783,680616.9325,0,200428.0704,147514.0357,584464.1816,269887.1975,294838.0317,161025.2336,311032.8253,254358.8021,292400.2438,699889.9273,156113.1404,188531.42,580027.2565,492754.7514,250315.2497
756,728.5582521,14.05979221,1_Plasmenyl-PE(P-18:0/18:1)-H | 1_Plasmenyl-PE(P-20:1/16:0)-H | 1_Plasmenyl-PE(P-20:0/16:1)-H | 1_Plasmanyl-PE(O-18:0/18:2)-H,77425.169 | 17654.6928 | 14485.6313 | 12221.54315,ether-PE,[M-H]-,Yes,0,223709.7083,319376.6535,375783.1602,177839.1304,342745.62,229004.7328,472640.9561,110463.1431,0,129159.5308,266054.155,306504.5917,279678.8659,280480.8047,494849.334,275414.0801,211960.8876,156401.9015,152972.5454,178031.418,377246.3624,607055.5582,41324.65447,364799.1128,280416.3663,298313.2032,93601.63981,113363.7224,180682.6751,402583.4795,0,315510.6429,621772.787,517388.0916,363618.928,506668.1336,66792.55398,91741.77255,102966.797,345856.8888,393431.9181,457951.5747,0,92130.07728,132943.5267,356415.4471,263814.3761,347382.1292,72967.92856,266089.7811,178877.417,115681.7145,636563.4478,724607.7013,323043.7154,163279.6749,110600.052,363820.769,488196.1581,71007.83141,223912.0205,404332.6599,105022.3345,301595.5685,832879.3328,0,224393.9386,210509.7228,218270.728,153614.599,404005.8092,47878.57365,347049.0319,388863.3188,136452.0272,459639.7719,288521.3385,283732.1604,343439.5248,349023.5437,154644.6723
767,746.5115822,10.51876944,1_Plasmenyl-PE(P-18:1/20:5)-H | 1_Plasmenyl-PE(P-16:0/22:6)-H,30773.2793 | 9858.38005,ether-PE,[M-H]-,Yes,0,65835.52105,168137.3531,336393.9025,385388.3992,246102.0069,224204.5355,364821.4646,63899.17842,0,332544.6396,119611.6679,114155.4608,67826.47103,383236.5097,414373.1101,125332.2596,83829.62698,419712.1247,321888.5135,410725.6051,226071.2849,475277.2803,82470.75733,179806.4908,244908.8746,86295.03368,315227.4699,270756.2587,64112.63881,385379.0942,0,230480.7689,189558.4191,423005.0982,170146.0614,227930.1865,116669.9734,80892.73142,429364.5996,297407.7666,238183.7659,461020.6006,0,52943.95982,50115.66335,99222.17943,218322.08,481299.8159,90356.35428,117685.6887,265079.341,62050.57981,252674.877,179834.1039,752085.923,97465.50927,92793.21395,528377.3831,551886.897,55346.91046,142518.3485,525324.2563,63266.06662,435912.7916,352623.5616,15.884032,89652.4482,57549.28944,168073.1574,491383.4565,359509.5559,82624.38166,423091.9052,324569.6348,259054.9382,818537.223,323244.0002,255662.2333,303873.5916,441955.9103,341014.2529
771,756.5888323,14.24916775,1_Plasmenyl-PE(P-20:0/18:1)-H | 1_Plasmenyl-PE(P-16:0/22:1)-H,17580.9399 | 325.44848,ether-PE,[M-H]-,Yes,0,508464.6177,231055.3852,497008.0161,22458.32097,885015.9863,480431.5612,501855.5701,99815.52052,0,26925.83697,395251.5769,360761.5401,303556.848,325506.9518,296584.6424,389832.6802,344643.843,30430.2356,0,18521.89951,995268.7339,352352.158,109270.5868,558406.5492,602982.4838,316470.4512,19693.97127,15336.27696,354112.4611,296901.0755,0,305985.2655,99002.61973,529642.6078,687196.8098,486656.9307,97820.98463,41711.18121,16344.55372,216745.272,199107.2509,446031.9419,0,82632.41587,82275.18296,515219.5618,1057515.919,187234.0742,123498.9732,637420.7645,6736.551797,64901.34352,290846.3646,354448.8822,369769.9206,305734.9074,52321.66139,362857.2898,232064.7655,88815.59578,444738.911,304545.5611,118072.0186,264701.0117,507724.1903,273.6652767,238692.8377,412310.3181,967449.444,36620.95686,395298.879,81018.63427,289028.6303,250762.1364,11808.16215,106533.8578,281342.0768,283030.6063,626139.0508,253447.1999,21051.3351
1869,698.511155,12.89914444,1_Plasmenyl-PE(P-16:0/18:2)-H | 1_Plasmenyl-PE(P-18:1/16:1)-H | 1_Plasmenyl-PE(P-16:1/18:1)-H,50266.1284 | 20191.1526 | 11768.9245,ether-PE,[M-H]-,Yes,0,473469.9263,282110.9107,2783676.735,335106.1644,3720538.2,682674.6653,1015589.949,278531.4328,0,303827.9992,301142.5908,297928.555,384310.3929,632801.6609,1458046.991,292806.0918,421496.9923,279228.557,694463.0766,41403.72576,3602626.963,1011336.789,236311.914,2610224.359,2736700.007,183349.326,259719.8698,40961.82134,349475.4757,635356.1775,14.1592415,341761.7452,147162.1285,888290.7372,1657635.206,682254.8366,355861.6641,221176.7398,282814.9146,320004.2092,37650.36551,1071293.326,0,199852.3952,249110.5967,586556.5593,2630297.358,1210091.885,448088.2609,1256826.45,463550.9224,251030.7449,761073.6451,668800.739,1555726.096,246133.308,279731.0122,152240.5096,506386.7979,254972.6329,1536971.951,1015721.593,341292.573,618343.7061,906748.5835,0,217798.3749,332391.1807,2292086.388,116664.3198,509819.3525,227191.035,596827.2516,473933.9247,506311.9635,1640877.981,478665.9717,131338.5606,4480470.739,997108.4166,493234.4847
813,830.6252794,14.75020909,1_Plasmenyl-PC(P-16:1/21:0)+HCO2 | 1_Plasmenyl-PS(P-20:0/20:0)-H,407.116727 | 54.278248,Plasmenyl-PC,[M+HCO2]-,No,0,210833.4946,220846.119,731931.7989,142449.679,455360.4309,600609.9563,322640.1155,73145.49888,0,165106.7253,335889.4474,356775.8624,219455.8757,347220.3206,473322.2342,302894.2411,255411.7124,118848.9832,155149.9959,128311.2246,435096.0105,509354.0897,49357.56658,403871.2386,385237.3646,324609.1639,100940.2983,93083.46011,237655.5877,372109.1895,0,305536.8418,607902.0843,633557.4556,564776.1235,507228.2322,77946.77599,44253.65541,142190.1977,233668.0155,293177.4774,515693.0045,0,56419.24767,51537.46551,241977.478,431811.838,421084.183,78154.22734,440898.6926,92806.94528,39673.94765,631583.3682,584925.3894,491930.8632,292317.0792,69089.88107,435808.3839,516628.0638,64391.3395,492061.3981,511973.1916,45189.3499,349030.9764,620716.8885,0,283293.7688,202493.9383,729088.009,115178.6964,385197.5442,83421.32712,417099.1941,326095.0913,141998.2317,489858.1751,342327.4037,339128.891,547128.5942,452543.5531,133670.4475
